obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID
1.2376683502852508e+18,219.31786053976,15.0605382315788,21.84178,20.98624,20.45502,20.12832,19.95222,5326,301,5,127,6.154179437380524e+18,QSO,1.688286,5466,56033,38
1.2376622235256095e+18,170.412536735775,37.9174732150703,20.34989,18.41273,17.45092,17.02902,16.7054,3900,301,1,298,2.29358571140156e+18,GALAXY,0.107786,2037,53446,464
1.237661137954407e+18,139.564257773065,32.6180818219333,25.4631,21.6913,20.09295,19.21041,18.64166,3647,301,3,20,6.539399663262652e+18,GALAXY,0.4822319,5808,56325,629
1.237664673788658e+18,192.653848976886,37.8128104026315,24.99767,21.12511,19.43047,18.71389,18.39274,4470,301,5,57,4.472120703236463e+18,GALAXY,0.462369,3972,55589,168
1.2376634792622172e+18,341.103685365167,0.0320500824956508,26.67826,24.5334,22.01525,20.73459,19.87836,4192,301,4,230,1.0302223151451623e+19,GALAXY,0.652125,9150,58043,869
1.2376593265672855e+18,249.393609890263,37.8602530888314,22.10757,20.60895,19.9322,19.60073,19.42893,3225,301,5,254,1.320701253377878e+18,STAR,-0.0003286795,1173,52790,75
1.2376646732541463e+18,199.356106473617,36.6812191467263,23.57053,21.57336,21.41325,21.31571,21.09241,4470,301,4,93,4.4801999148115773e+18,STAR,-0.0003324215,3979,55597,888
1.237658297916719e+18,143.16262527992,4.46462444172082,19.16943,18.23766,17.46116,17.05241,16.80298,2986,301,1,164,6.407390646805729e+17,GALAXY,0.242462,569,52264,371
1.2376634803347139e+18,338.305738039988,0.934390820631678,26.14848,23.03605,22.41457,21.51504,21.1958,4192,301,6,211,1.0405610779214895e+19,GALAXY,0.751074,9242,58022,159
1.2376613876010191e+18,198.825325592326,57.003513671781,19.61706,19.04864,18.92271,18.88544,18.67701,3705,301,4,45,7.689947598887868e+18,QSO,2.586168,6830,56429,186
1.237661150841733e+18,196.013819809505,49.0951565359982,22.71661,19.78855,18.33024,17.72816,17.32773,3650,301,3,57,7.605521598280653e+18,GALAXY,0.2861193,6755,56413,246
1.2376648778065513e+18,152.914440871323,31.9708738170502,20.32256,17.99962,16.93431,16.46559,16.11314,4518,301,1,163,2.197778390184913e+18,GALAXY,0.1275068,1952,53378,79
1.2376683314968013e+18,233.280020813256,11.2530442383814,21.44893,20.9977,20.06455,19.21164,18.87242,5322,301,2,158,5.861584274944449e+18,GALAXY,0.5700084,5206,56033,543
1.2376802457344415e+18,345.037016238073,18.2920130439264,26.98708,20.12402,18.56278,17.92019,17.45138,8096,301,2,133,5.668017179653855e+18,GALAXY,0.2503775,5034,56190,862
1.2376792552112136e+18,41.028265687314,-3.30395330695149,22.45974,22.87896,21.36136,20.23702,19.59101,7865,301,5,188,8.811359582565981e+18,GALAXY,0.5673867,7826,56931,243
1.237650371021177e+18,185.374741682351,-2.28236237070193,18.40199,17.16388,16.63079,16.27197,16.11541,1140,301,4,217,3.750775399005818e+17,GALAXY,0.06826349,333,52313,556
1.2376788590183055e+18,22.927020081424,11.8408977260299,19.84051,19.63307,19.51581,19.30101,19.07323,7773,301,3,460,1.2462651631652327e+19,QSO,2.14026,11069,58456,238
1.2376655306437427e+18,227.037494054478,20.0862751736474,22.71986,20.20161,18.49898,17.9036,17.53566,4670,301,1,196,3.143668197236959e+18,GALAXY,0.3499722,2792,54556,566
1.2376662119495112e+18,312.944052818123,3.75525280885604,17.861,15.42824,14.36862,13.98328,13.77436,4828,301,6,449,3.1695537222294175e+18,STAR,0.0001040207,2815,54414,529
1.2376786179684444e+18,31.3535136356139,1.57093312544191,25.79634,23.62758,21.80153,20.73108,19.89506,7717,301,2,539,8.819282669311645e+18,STAR,7.617418e-06,7833,57286,395
1.237657070091568e+18,41.5849343049892,-0.567203413843979,24.03918,22.40587,21.32429,20.82845,19.99255,2700,301,2,143,1.055086011439044e+19,GALAXY,0.8701633,9371,58073,189
1.237662337330512e+18,243.783321420788,30.212044244096,18.96013,18.0342,17.7102,17.58842,17.55313,3926,301,5,119,5.639904033617761e+18,STAR,-0.0003980019,5009,55707,987
1.23767380704356e+18,119.851098402462,17.4242242306604,20.31806,18.38723,17.25896,16.74457,16.32235,6597,301,1,163,2.165182817233824e+18,GALAXY,0.1434133,1923,53319,281
1.2376503720924943e+18,179.887696940988,-1.3299832481372,23.98791,21.77342,21.23743,20.97545,20.93602,1140,301,6,180,4.251628483317618e+18,QSO,1.78582,3776,55209,838
1.2376583000632855e+18,140.905725821266,5.90448506648791,22.34998,19.86415,18.15337,17.53321,17.12599,2986,301,5,150,1.1158932969341848e+18,GALAXY,0.331149,991,52707,460
1.2376802768677768e+18,353.047977903236,27.1430126642942,18.87949,17.84102,17.49143,17.383,17.3214,8103,301,4,54,8.670805719782807e+18,STAR,-0.0001408548,7701,57356,911
1.2376576284568456e+18,190.119622501146,51.6379609480484,21.10756,21.03107,20.94747,20.74092,20.68761,2830,301,2,441,9.256093090682526e+18,QSO,1.959068,8221,58198,254
1.2376591611962327e+18,228.680605838968,47.2119985977996,19.89398,19.00193,18.72945,18.64233,18.64766,3187,301,1,28,7.581895291970017e+18,STAR,-0.0004777734,6734,56386,310
1.2376672110559887e+18,158.35519214336,26.9591112496922,18.11677,16.94202,16.26868,15.82614,15.60212,5061,301,3,292,2.6527049064351273e+18,GALAXY,0.05174879,2356,53786,308
1.2376802768690222e+18,356.089074885288,27.365784093794,26.24788,21.05,20.27978,19.9992,19.82845,8103,301,4,73,7.335329811957831e+18,STAR,-0.0003541636,6515,56536,334
1.2376788257096335e+18,328.705957686533,4.59005051646472,19.90373,18.93666,18.57596,18.43434,18.41205,7765,301,5,114,4.611779569208547e+18,STAR,-0.0009417763,4096,55501,340
1.23765707009124e+18,40.788723465123,-0.421538597574529,21.31655,20.00115,19.32476,19.00781,18.78229,2700,301,2,138,1.2047335596344215e+18,GALAXY,0.2189055,1070,52591,75
1.237671128589534e+18,177.113542727416,1.43600222780401,23.76355,21.48244,19.71103,18.75539,18.09766,5973,301,4,86,4.325889229752392e+18,GALAXY,0.5182552,3842,55565,661
1.2376623062035336e+18,247.586456241298,22.5775769383891,17.81496,16.33902,15.65988,15.30547,15.01789,3919,301,3,295,1.7688861136797307e+18,GALAXY,0.03627302,1571,53174,354
1.2376613618424223e+18,224.498638737432,40.1872541625903,23.78455,21.3862,19.88667,19.01343,18.64939,3699,301,4,216,5.816608202591328e+18,GALAXY,0.459172,5166,56065,761
1.2376785975412004e+18,331.638215297464,2.35044123455901,21.64705,20.6816,20.62192,20.56029,20.00084,7712,301,4,140,4.859608390664739e+18,QSO,2.322386,4316,55505,816
1.2376613623711007e+18,200.284015628443,46.9805758756034,19.53245,19.28498,19.00881,18.73119,18.56766,3699,301,5,91,1.6451022681119396e+18,QSO,0.4564282,1461,53062,591
1.2376802757944287e+18,354.135264747276,26.4115505575458,22.36793,21.57771,20.9562,19.88385,19.58178,8103,301,2,60,7.094311640586541e+18,GALAXY,0.6407046,6301,56543,59
1.2376675374657047e+18,139.047423174771,17.6003150693388,19.88788,18.1467,17.33681,16.98093,16.70132,5137,301,3,173,2.7439794908656046e+18,GALAXY,0.0290527,2437,53848,587
1.237679318019343e+18,8.73634889243073,9.41847983105631,25.3876,23.42301,21.687,20.35766,19.68842,7880,301,2,100,1.2738666708161812e+19,GALAXY,0.6671867,11314,58436,855
1.2376727639128148e+18,355.585636337513,5.27171924757337,22.76483,20.69989,19.06227,18.35125,17.88242,6354,301,2,307,4.960825038993644e+18,GALAXY,0.2973876,4406,55858,400
1.2376576321876792e+18,141.471251998937,47.242662932696,21.6573,21.27616,20.93633,21.00522,20.78172,2831,301,1,25,8.22708459758396e+18,QSO,1.045199,7307,56720,487
1.2376648541846246e+18,224.865333801777,31.1935655578664,21.64619,20.97509,20.89119,20.82864,20.4572,4512,301,5,169,4.364129139286104e+18,QSO,2.306947,3876,55245,513
1.2376517540138844e+18,188.159952440524,2.67100900343026,22.00099,21.00401,20.76397,20.5914,19.97831,1462,301,4,419,5.3514716216508e+18,GALAXY,0.005692952,4753,55674,252
1.237659331386082e+18,241.689859830528,45.0871623558158,23.98903,23.92146,21.61841,20.60279,19.72357,3226,301,6,55,9.608552258288767e+18,GALAXY,0.5716983,8534,57905,445
1.237663307451794e+18,358.648673265995,36.1513338825643,22.93598,20.75833,19.41228,18.82199,18.48135,4152,301,4,51,2.1178471914175468e+18,STAR,-0.0001544252,1881,53261,107
1.237657613414105e+18,181.677331923758,58.5168825215416,20.55955,20.47376,20.27565,20.1212,20.08068,2826,301,6,283,9.269707238439934e+18,QSO,1.42969,8233,57887,630
1.237662266993869e+18,213.08896422226,6.09655887311798,21.71454,20.79543,20.64832,20.47378,20.09516,3910,301,2,19,5.4741870150998e+18,QSO,2.502716,4862,55685,224
1.2376622240873843e+18,237.562414043063,26.2028453922811,21.70554,21.39775,20.63218,20.22021,19.96635,3900,301,2,678,4.442888538519e+18,QSO,0.3716787,3946,55659,318
1.2376623061925243e+18,222.886519745131,35.5086129768275,24.23337,22.01196,20.27053,19.47512,19.1286,3919,301,3,127,5.312004932353939e+18,GALAXY,0.47611,4718,56014,33
1.237671123761955e+18,138.066454592058,11.8181778772589,21.24244,20.68065,20.47324,20.59268,20.28032,5972,301,3,151,5.970764954059692e+18,QSO,0.8301681,5303,55980,428
1.2376719398106568e+18,289.542547945044,62.7632982597801,18.66352,16.76201,16.10431,15.88885,15.79618,6162,301,3,226,2.874531391515683e+18,STAR,-0.0001121662,2553,54631,396
1.2376613623699215e+18,196.42758705954,47.4606298152257,24.97841,21.91045,20.72421,20.15355,20.05444,3699,301,5,73,8.34419770516651e+18,STAR,-0.0008646277,7411,56776,558
1.237667209973007e+18,136.710817528946,19.7852433922337,23.16204,22.20881,21.30311,20.36271,20.58301,5061,301,1,151,1.0767037294500403e+19,GALAXY,0.7578656,9563,58070,205
1.237659330850718e+18,244.453966515418,42.206653978008,19.32882,17.74776,17.20266,16.84541,16.65335,3226,301,5,78,1.3185547311817953e+18,GALAXY,0.1339544,1171,52753,458
1.2376593249443512e+18,216.543809733852,55.2423706889773,20.18659,17.93777,16.86986,16.43407,16.05289,3225,301,2,66,1.3072341586233528e+18,GALAXY,0.1087819,1161,52703,234
1.2376709659295096e+18,156.593174650358,18.3821163953007,24.85588,20.95767,19.28757,18.58564,18.12089,5935,301,5,267,6.624829238158842e+18,GALAXY,0.388651,5884,56046,124
1.2376634577751905e+18,314.210229866965,0.139294376627027,19.82806,18.23914,17.40474,16.98148,16.66283,4187,301,4,44,1.1080026472914883e+18,GALAXY,0.04761364,984,52442,426
1.237665026511143e+18,172.219375031618,35.4068703161093,23.72149,23.15189,20.53699,19.49003,18.96811,4552,301,6,31,5.200741220608137e+18,STAR,-0.0001318283,4619,55599,762
1.2376696978313057e+18,324.892056246262,5.650299820011,23.88982,22.74267,20.64884,19.75032,19.39395,5640,301,3,128,4.6017555957036047e+18,GALAXY,0.4577819,4087,55449,737
1.2376613607651415e+18,214.225979108808,42.8274168547234,23.4166,22.31187,20.94578,19.85856,19.41536,3699,301,2,162,6.822028848412252e+18,GALAXY,0.4837764,6059,56093,732
1.237680313911542e+18,19.0907626508735,30.8459534775481,18.11548,16.19225,15.44974,15.20457,15.05684,8112,301,1,49,2.2980293866553608e+18,STAR,-1.572763e-05,2041,53387,246
1.237650371555427e+18,179.473042227341,-1.66825755540479,23.08676,22.25086,20.66475,19.72654,19.19615,1140,301,5,177,4.25160951674204e+18,GALAXY,0.5512127,3776,55209,769
1.2376709659247247e+18,145.313010294947,16.2510274283747,19.06502,18.10739,17.75296,17.61759,17.59112,5935,301,5,194,1.0793070151685396e+19,STAR,0.0009126693,9586,57787,704
1.2376486739960806e+18,245.753897808433,-0.0958780410713161,25.28182,23.39739,22.27,19.3913,19.64006,745,301,3,581,3.895699173865165e+17,STAR,0.002096225,346,51693,31
1.2376633321515267e+18,89.9784156005219,-0.7263331122976,25.63533,22.56681,20.87548,19.07675,18.11502,4158,301,2,107,1.4051487224965632e+18,STAR,-0.0001270206,1248,54477,93
1.2376515392499878e+18,190.07419632025,67.6768627588727,19.43475,18.01707,17.30977,16.8571,16.58849,1412,301,4,182,5.563573138295624e+17,GALAXY,0.1011219,494,51915,592
1.2376639162674708e+18,123.260590148799,55.0385591156292,19.05368,17.90741,17.46611,17.2025,17.09309,4294,301,2,113,2.1067217850754929e+18,GALAXY,0.02446584,1871,53384,593
1.2376546053279583e+18,165.154850572035,4.53916485559007,20.41029,19.28517,18.80697,18.55428,18.42291,2126,301,3,307,3.650326459437916e+18,STAR,5.427984e-05,3242,54889,578
1.2376802462758996e+18,356.08509876566,19.7346627903801,19.44151,17.49463,16.48753,15.99966,15.62574,8096,301,3,203,6.897454799274662e+18,GALAXY,0.100521,6126,56269,698
1.2376637852771287e+18,13.7215903333563,1.00592360371509,22.01224,19.35405,18.16292,17.6631,17.39304,4263,301,6,207,1.2724420367373043e+18,STAR,-6.999626e-05,1130,52669,637
1.2376582039747302e+18,185.203435851711,49.5495034952681,22.80788,22.91735,21.55075,20.49665,19.8,2964,301,2,323,9.261688767231842e+18,GALAXY,0.6568094,8226,57423,131
1.2376650243677228e+18,183.572124325709,34.5042724551783,21.69398,21.42625,21.09818,21.08469,20.73377,4552,301,2,93,1.1536109945696311e+19,QSO,0.8378874,10246,58171,507
1.237651539793085e+18,223.26723688389,63.1592472775983,24.44592,21.20147,19.43768,18.7815,18.50173,1412,301,5,277,7.862405723128618e+18,GALAXY,0.4006882,6983,56447,897
1.2376549489118415e+18,234.187775350032,57.0555359300519,24.52199,22.24384,20.55121,19.49216,19.1035,2206,301,3,101,7.646070487869838e+18,GALAXY,0.5082832,6791,56429,306
1.2376650243652324e+18,176.743002310437,34.1433720213013,22.03778,21.88372,21.87468,21.91276,21.83872,4552,301,2,55,1.1551853028094267e+19,QSO,2.132577,10260,58173,436
1.2376682966054339e+18,213.650486080761,16.6164036526096,18.14797,17.05508,16.43217,15.95131,15.72368,5314,301,1,238,3.0907616164011315e+18,GALAXY,0.1022247,2745,54231,605
1.23766502544212e+18,185.478001386178,35.2674613396002,22.47659,21.16243,20.14361,19.34486,18.99718,4552,301,4,103,4.465478828068985e+18,GALAXY,0.631869,3966,55571,581
1.2376487051199775e+18,197.172019681141,0.460190836222064,21.36476,19.18715,17.91995,17.41192,17.12516,752,301,5,358,3.2945011276382474e+18,STAR,0.0004365174,2926,54625,429
1.237654398619812e+18,188.076214645356,64.2504619028815,18.32533,16.63423,15.98282,15.61887,15.40784,2078,301,2,111,6.755847880772424e+17,GALAXY,0.08080963,600,52317,163
1.2376634792636585e+18,344.453348447973,0.0343388514400247,25.22086,22.22991,20.5338,19.52561,19.0677,4192,301,4,252,4.735804205440457e+18,GALAXY,0.5257936,4206,55471,979
1.2376664084607148e+18,41.8694081292452,0.354282920060346,22.77656,21.7784,21.63575,21.64163,21.1911,4874,301,4,700,8.806976656185251e+18,STAR,-0.000607199,7822,57041,682
1.23765495374486e+18,256.523010894345,37.6770842025017,21.67648,20.90746,21.06325,20.95609,20.91784,2207,301,4,119,1.2115832126244671e+19,QSO,2.339055,10761,58283,84
1.2376613865314716e+18,214.302930546312,53.1670903400692,22.43234,22.55837,22.34646,22.11854,21.40832,3705,301,2,109,7.803711317546915e+18,GALAXY,1.071406,6931,56388,360
1.237668350822777e+18,220.917932479008,15.2728711059848,18.79013,17.6005,17.02455,16.61459,16.37774,5326,301,6,137,3.095212714516048e+18,GALAXY,0.1066662,2749,54241,414
1.2376664084592724e+18,38.5516409833858,0.372527178519911,19.70317,18.61081,18.77452,18.90654,19.02327,4874,301,4,678,8.253024825058285e+18,STAR,0.0002953601,7330,56684,649
1.237654950525666e+18,244.395778214281,52.4270175049237,22.98199,22.28992,20.6415,19.75526,19.38975,2206,301,6,150,7.106707533738564e+18,GALAXY,0.5876462,6312,56487,99
1.2376613618346232e+18,201.446051142947,46.4582267062627,21.1862,20.88521,20.38227,20.20625,19.66141,3699,301,4,97,8.339701252297611e+18,QSO,1.165228,7407,56772,584
1.2376788805013998e+18,40.2876175468972,-2.21103546362022,22.46036,22.00596,20.66272,19.76513,19.30252,7778,301,3,586,4.890028854335527e+18,GALAXY,0.5570909,4343,55540,893
1.237665530633454e+18,202.125680617304,25.4259005018268,25.05848,21.88615,20.49632,19.6513,19.38145,4670,301,1,39,6.751166698441955e+18,GALAXY,0.5375765,5996,56096,985
1.2376682992861844e+18,205.329572720041,19.8115872136042,22.49691,22.01521,20.54206,19.54735,19.23014,5314,301,6,183,6.600276318860106e+18,GALAXY,0.6487263,5862,56045,913
1.237662267536508e+18,226.329805200784,5.47947655260081,23.69887,21.84278,21.57418,21.71773,21.8714,3910,301,3,107,5.467425568797776e+18,STAR,-0.0004372631,4856,55712,202
1.237678881032766e+18,27.8077975795992,-1.95680433057818,23.27316,22.19315,20.58136,19.5346,19.00393,7778,301,4,502,4.895623719572232e+18,GALAXY,0.6252105,4348,55559,767
1.2376619491720563e+18,164.495635132909,11.2423406181771,21.39863,19.50729,18.05179,17.47978,17.33664,3836,301,2,107,6.030548699779979e+18,GALAXY,0.2684376,5356,55979,832
1.237680264536392e+18,358.197563246185,-6.71117231318036,22.07729,21.04345,20.94879,20.96392,20.53709,8100,301,5,308,8.045912291773013e+18,QSO,2.635565,7146,56573,842
1.2376619658182008e+18,181.066620269146,41.3490740313775,23.45139,22.50496,20.84183,19.66025,19.05259,3840,301,1,155,7.469318220228614e+18,GALAXY,0.6355556,6634,56367,357
1.2376613607591775e+18,195.803113182107,46.1521227094515,20.71014,19.46259,18.8548,18.69296,18.50813,3699,301,2,71,8.347581451731229e+18,STAR,-0.0007530254,7414,56748,580
1.2376609618642207e+18,134.574369921979,32.4412437370127,19.41986,17.73124,16.85324,16.49632,16.18786,3606,301,3,73,1.4311694645854474e+18,GALAXY,0.1248124,1271,52974,548
1.2376609581046833e+18,117.434099416737,21.2875875196251,21.96888,21.86386,21.3053,21.18333,21.37764,3605,301,4,51,1.251113184763028e+19,QSO,2.875641,11112,58428,480
1.2376575892478367e+18,177.949938258135,53.9335433193211,22.38008,21.23908,20.75032,20.60711,20.60029,2821,301,1,175,9.264068660150163e+18,STAR,-0.001020218,8228,57423,597
1.2376794334439017e+18,358.173432178811,-3.65681699279533,21.83626,21.58004,20.67224,20.14902,19.89439,7907,301,1,59,8.889123929043786e+18,QSO,1.175863,7895,57659,524
1.2376634792593984e+18,334.752721949892,0.136704567797834,20.36624,20.14613,19.80728,19.86085,19.69053,4192,301,4,187,1.0401226201570236e+19,QSO,1.419276,9238,58013,592
1.2376582039811523e+18,207.118632114173,47.179036169217,21.95539,19.66394,18.47517,18.00996,17.68055,2964,301,2,421,8.36658789155264e+18,GALAXY,0.1658231,7431,57162,93
1.2376619491806415e+18,184.63272657059,11.9724375274516,23.58772,20.88089,19.60651,18.76919,18.5433,3836,301,2,238,6.078878557626718e+18,GALAXY,0.2777271,5399,55956,527
1.23766345777814e+18,321.076155950224,0.0577756432916339,20.03035,18.97767,18.41552,18.01699,17.83591,4187,301,4,89,1.157507066236e+18,GALAXY,0.1157963,1028,52884,298
1.237678619547796e+18,319.937104553257,2.34142490284632,25.91053,23.94677,21.568,20.42541,19.73856,7717,301,5,62,1.0314588803067828e+19,GALAXY,0.5563976,9161,57691,799
1.237678825177482e+18,339.634589420407,4.55212518904434,21.43823,20.9293,19.88855,19.08908,18.60931,7765,301,4,186,4.831490305265261e+18,STAR,-9.047581e-05,4291,55525,923
1.2376677817405286e+18,136.227619840388,14.5085024935748,24.41396,22.7084,21.1358,19.92972,19.49786,5194,301,2,151,5.967390278029695e+18,GALAXY,0.6352854,5300,55982,439
1.2376637852782428e+18,16.2418131042826,0.952255889864201,21.3142,18.60176,17.16773,15.91112,15.25337,4263,301,6,224,1.218335891718695e+18,STAR,1.572536e-05,1082,52523,408
1.2376529469227008e+18,17.7950363895462,-10.2417667078515,18.06827,16.64643,16.11049,15.91288,15.84428,1740,301,2,139,3.207755429773863e+18,STAR,6.027204e-05,2849,54454,242
1.2376623061886572e+18,212.577833461697,38.8419076096052,24.76236,23.51785,21.28285,19.97391,19.45944,3919,301,3,68,5.305385867724216e+18,GALAXY,0.5599942,4712,55738,529
1.237663479260709e+18,337.796986276497,0.138193509003847,18.5151,16.66547,15.76188,15.32579,14.98878,4192,301,4,207,4.234777640252477e+17,GALAXY,0.05505434,376,52143,507
1.2376607648301071e+18,115.038686035724,19.0667659272743,24.11735,23.1521,20.96869,19.86073,19.29712,3560,301,4,35,5.053261251603618e+18,GALAXY,0.5973281,4488,55571,809
1.2376503710232087e+18,190.038932773312,-2.25926589719857,25.67344,20.44433,18.76088,18.15445,17.77124,1140,301,4,248,4.25366917696588e+18,GALAXY,0.3915631,3778,55213,70
1.2376593260201252e+18,224.091558540327,53.7247656820007,24.31473,22.03553,20.6626,19.89922,19.54664,3225,301,4,97,7.557157380443887e+18,GALAXY,0.5530306,6712,56421,426
1.2376634626061107e+18,347.996076279762,0.64412635164807,25.542,22.39028,20.80087,19.92305,19.58843,4188,301,5,30,4.73909064581332e+18,GALAXY,0.4937046,4209,55478,647
1.2376648176794337e+18,190.307053714961,36.5354182803618,19.92277,19.51818,18.75008,18.29446,17.93756,4504,301,1,200,2.2766755038363917e+18,QSO,0.3749365,2022,53827,385
1.2376697026621606e+18,17.5941478212425,7.62181506203493,25.59673,21.76615,20.1445,19.23908,18.84811,5641,301,4,113,5.122847148921346e+18,GALAXY,0.4587056,4550,55894,9
1.237660935018447e+18,136.657178044698,56.7979081133925,21.93447,21.61968,21.4625,21.54635,21.64316,3600,301,1,39,8.195687499185805e+18,QSO,2.349074,7279,57071,953
1.237678859557798e+18,29.0946444704845,11.8000869402435,25.3072,21.65343,19.7989,19.07837,18.69379,7773,301,4,500,5.245568584349145e+18,GALAXY,0.4588247,4659,55587,3
1.2376674317131448e+18,161.367751503199,26.5728801044645,20.47038,20.01595,19.79042,19.69742,19.82861,5112,301,6,341,7.265484432446085e+18,GALAXY,0.2065063,6453,56365,190
1.2376593265675476e+18,250.066322201155,37.4899245853739,22.10853,20.75632,20.24498,19.99401,19.91779,3225,301,5,258,2.460216700033932e+18,STAR,-0.0003861939,2185,53532,456
1.2376637890314245e+18,122.783864781979,57.3073015467491,25.16861,21.57239,19.69406,18.88516,18.39323,4264,301,5,149,5.797424471435663e+18,GALAXY,0.4334339,5149,55944,603
1.2376788584658378e+18,346.561186871462,11.3437075350188,23.04064,22.25403,20.78086,19.82304,19.54457,7773,301,2,222,6.928830737425914e+18,GALAXY,0.4572077,6154,56237,155
1.2376593271065162e+18,253.829487028144,33.8803494875961,23.8751,24.14531,21.91874,20.70472,19.94726,3225,301,6,290,1.2281364428268788e+19,GALAXY,0.7076356,10908,58392,175
1.2376709648473134e+18,137.041099764997,13.3657518374508,25.69464,22.328,20.59429,19.77185,19.39291,5935,301,3,138,5.96523908347962e+18,GALAXY,0.4571249,5298,55979,805
1.237661360759767e+18,197.679470373549,46.1524768887902,20.25676,18.46914,17.16007,16.65984,16.29995,3699,301,2,80,1.6450277761991575e+18,GALAXY,0.1824788,1461,53062,320
1.237663307454481e+18,0.329376567109421,30.2449757166424,25.26478,21.62915,21.10583,20.82811,20.64567,4152,301,4,92,8.032348716215327e+18,QSO,3.449386,7134,56566,650
1.237660963479159e+18,144.311373160719,38.4932808032724,20.20068,18.48277,17.61252,17.26976,16.95828,3606,301,6,139,1.3680228583573033e+18,GALAXY,0.1233219,1215,52725,198
1.2376609586418819e+18,117.728161741548,21.9740041839997,25.15579,22.17007,20.56401,19.71555,19.34557,3605,301,5,56,5.036212224605313e+18,GALAXY,0.5889474,4473,55589,225
1.2376556914081792e+18,233.127277413442,-2.37670159246822,19.0854,17.69561,17.07868,16.80602,16.63817,2379,301,2,160,1.0414918140176896e+18,STAR,2.34876e-05,925,52411,125
1.2376785986237243e+18,351.656356240031,3.50308902948267,27.66824,22.95812,22.34488,20.83495,19.86816,7712,301,6,274,1.2710539550818327e+19,GALAXY,0.8476006,11289,58398,929
1.2376662108592553e+18,278.433449647162,21.3868872938563,19.16837,17.73909,17.12261,16.86223,16.75877,4828,301,4,197,2.862059344298535e+18,STAR,-0.0001625767,2542,53919,79
1.2376683373999572e+18,246.354270925343,13.2108518601998,25.02197,22.57818,20.68352,19.54052,18.79503,5323,301,5,121,4.579288723381049e+18,GALAXY,0.6022173,4067,55361,923
1.2376529485267604e+18,2.58187039902425,-9.22473517986829,25.87926,22.14964,20.79135,19.99058,19.60792,1740,301,5,39,8.070706554729683e+18,GALAXY,0.4420482,7168,56625,931
1.2376607643066703e+18,143.795712483555,36.551481501704,25.77338,26.36438,21.80899,20.54483,19.78458,3560,301,3,240,9.978943088033552e+18,GALAXY,0.7601836,8863,57724,335
1.2376619701207043e+18,205.489029171939,5.92200377287922,18.4496,17.18872,16.47457,16.1127,15.85769,3841,301,1,270,2.0300550511788296e+18,GALAXY,0.1166512,1803,54152,209
1.237651065204114e+18,176.820320310916,63.8799684039344,22.52835,21.6827,20.46499,19.59344,19.14292,1302,301,1,352,8.008798828848503e+18,GALAXY,0.5212996,7113,56711,992
1.2376788906643295e+18,16.5155361925255,-1.41107417374001,19.8323,18.82875,18.44882,18.31214,18.2386,7780,301,6,12,4.923722568081627e+18,STAR,0.0004555155,4373,55811,590
1.2376514957574804e+18,119.418131756754,44.7170660548903,20.69483,20.54791,20.59244,20.32012,20.11451,1402,301,3,91,9.319249019707613e+18,QSO,1.681221,8277,57073,638
1.2376609360915996e+18,133.98959944117,56.4025239731386,22.96148,21.63279,19.85048,18.91802,18.49508,3600,301,3,30,5.798457469069187e+18,GALAXY,0.4721711,5150,56329,265
1.2376549489113825e+18,232.786422412831,57.8920814164854,25.11123,21.66764,19.99733,19.0127,18.62864,2206,301,3,94,7.646130686131459e+18,GALAXY,0.503042,6791,56429,525
1.2376663010936753e+18,53.0530116693905,0.262029381532039,19.8823,18.50305,17.86761,17.40371,17.25257,4849,301,4,809,8.028950381021368e+17,GALAXY,0.08750868,713,52178,467
1.2376544002280655e+18,175.22491491657,65.2159433852634,19.46935,19.36582,19.09005,19.04658,19.14919,2078,301,5,75,6.723305042084106e+17,QSO,1.347458,597,52059,612
1.2376623062017649e+18,244.04959495194,24.8663810378647,25.26305,21.23422,19.37562,18.63812,18.16978,3919,301,3,268,5.322178433182358e+18,GALAXY,0.4359992,4727,55693,180
1.2376543916413422e+18,121.901183147293,42.2275381767824,20.73525,18.62941,17.46911,16.93829,16.56758,2076,301,5,124,6.148161529205494e+17,GALAXY,0.140372,546,52205,272
1.2376619674275679e+18,177.158820503198,42.2648187138786,22.31234,20.37976,18.74229,18.16267,17.78042,3840,301,4,136,5.289730194604841e+18,GALAXY,0.3050928,4698,55623,918
1.237678858483336e+18,27.3951043336642,10.9622803139497,23.19919,22.90067,21.25738,20.19547,19.66948,7773,301,2,489,5.100479228585204e+18,GALAXY,0.4922863,4530,55564,555
1.2376677817702815e+18,207.666075256287,20.0879480088926,24.13565,22.634,20.90904,19.70166,19.42311,5194,301,2,605,6.608000388364e+18,GALAXY,0.5994436,5869,56064,341
1.2376543814381076e+18,130.907121770342,47.2525070596535,18.12741,17.0871,16.69504,16.40815,16.29994,2074,301,2,83,6.192488299207332e+17,GALAXY,0.06911991,550,51959,14
1.2376551067640138e+18,170.390170241968,57.9480405016984,20.85406,20.0654,19.68446,19.58389,19.55809,2243,301,1,286,2.717946090551798e+18,STAR,-0.0005940312,2414,54526,86
1.2376611508412088e+18,194.18182128079,49.3236407285342,18.9123,17.9205,17.61012,17.49884,17.46966,3650,301,3,49,3.2628769732270756e+18,STAR,-0.0003155717,2898,54567,69
